Estimator,MSE,seconds,dataset.kwargs.dataset,logging_policy.kwargs.temperature,target_policy.kwargs.temperature
CAB \ensuremath{\tt OCV_{IPS}},1.4787728099414012e-06,3.365978240966797,glass,-1,-10
CAB \ensuremath{\tt OCV_{DR}},2.169325587615721e-06,6.162097454071045,glass,-1,-10
CAB \textsc{Slope},2.1992239522293144e-06,0.1526355743408203,glass,-1,-10
CAB \ensuremath{\tt PAS{\text -}IF},1.7149552279560503e-06,6.245304107666016,glass,-1,-10
DRos Original Tuning/Theory,4.434181939323213e-06,0.1154942512512207,glass,-1,-10
DRos \ensuremath{\tt OCV_{IPS}},5.206730482616714e-06,2.6706888675689697,glass,-1,-10
DRos \ensuremath{\tt OCV_{DR}},5.937294998283055e-06,4.338157892227173,glass,-1,-10
DRos \textsc{Slope},5.531090686087564e-06,0.1187179088592529,glass,-1,-10
DRos \ensuremath{\tt PAS{\text -}IF},6.351393582361752e-06,6.104777574539185,glass,-1,-10
DRps Original Tuning/Theory,5.530153329719906e-06,0.2353641986846923,glass,-1,-10
DRps \ensuremath{\tt OCV_{IPS}},5.608007258155514e-06,5.325953483581543,glass,-1,-10
DRps \ensuremath{\tt OCV_{DR}},5.545424838610553e-06,4.984536170959473,glass,-1,-10
DRps \textsc{Slope},5.542402566400444e-06,0.122636079788208,glass,-1,-10
DRps \ensuremath{\tt PAS{\text -}IF},5.135353973364425e-06,6.373544454574585,glass,-1,-10
IPS-$\lambda$ Original Tuning/Theory,1.8332064045041204e-06,0.0122678279876708,glass,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},2.1420106588434897e-06,0.5230748653411865,glass,-1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},2.0850737736961097e-06,1.850147485733032,glass,-1,-10
IPS-$\lambda$ \textsc{Slope},0.006130045609794,0.0205225944519042,glass,-1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0068291262018491,5.350105047225952,glass,-1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},7.804173272934405e-06,0.1802988052368164,glass,-1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0024453594080511,0.2656319141387939,glass,-1,-10
GroupIPS \textsc{Slope},0.0024453594080511,0.0061039924621582,glass,-1,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0024453594080511,7.221092462539673,glass,-1,-10
Everything \ensuremath{\tt OCV_{IPS}},2.1458948736366173e-06,18.428253650665283,glass,-1,-10
Everything \ensuremath{\tt OCV_{DR}},0.0005920442873213,27.4430468082428,glass,-1,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0037643183037099,10.129221200942991,glass,-1,-10
TruncatedIPS Original Tuning/Theory,0.1337197831554603,0.0012087821960449,glass,-3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.2465653765467459,0.7695939540863037,glass,-3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.2461805994892086,1.90185809135437,glass,-3,10
TruncatedIPS \textsc{Slope},0.2465653765467459,0.0515432357788085,glass,-3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.2033402514915866,7.604926586151123,glass,-3,10
\textsc{Switch}-DR Original Tuning/Theory,0.1366549913307501,0.1237111091613769,glass,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.131097565960243,1.401362419128418,glass,-3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.131097565960243,3.376924514770508,glass,-3,10
\textsc{Switch}-DR \textsc{Slope},0.1311056339097158,0.0857205390930175,glass,-3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.131097565960243,9.42753791809082,glass,-3,10
CAB \ensuremath{\tt OCV_{IPS}},0.1229865792396422,1.3965821266174316,glass,-3,10
CAB \ensuremath{\tt OCV_{DR}},0.1377302901697794,2.443379640579224,glass,-3,10
CAB \textsc{Slope},0.1131313710236458,0.0399754047393798,glass,-3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.1288189678410998,5.574224472045898,glass,-3,10
DRos Original Tuning/Theory,0.1361503730051363,0.087831974029541,glass,-3,10
DRos \ensuremath{\tt OCV_{IPS}},0.1311390171948048,1.3691890239715576,glass,-3,10
DRos \ensuremath{\tt OCV_{DR}},0.1318841011379968,4.03968358039856,glass,-3,10
DRos \textsc{Slope},0.1310986608256148,0.15769624710083,glass,-3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.1437443728171852,8.387271404266357,glass,-3,10
DRps Original Tuning/Theory,0.1361243621200746,0.1328017711639404,glass,-3,10
DRps \ensuremath{\tt OCV_{IPS}},0.1313044526446697,1.42561936378479,glass,-3,10
DRps \ensuremath{\tt OCV_{DR}},0.131420542121867,2.4385366439819336,glass,-3,10
DRps \textsc{Slope},0.1312208857435604,0.0415713787078857,glass,-3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.1313777903789859,7.504611968994141,glass,-3,10
IPS-$\lambda$ Original Tuning/Theory,0.1206462377988305,0.0069646835327148,glass,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.220427604068236,1.2175788879394531,glass,-3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.2113919981324755,1.7362384796142578,glass,-3,10
IPS-$\lambda$ \textsc{Slope},0.2113631475760583,0.0338580608367919,glass,-3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.2101175096852218,6.912051439285278,glass,-3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.1016441220592845,0.2628054618835449,glass,-3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.1016441220592845,0.3917067050933838,glass,-3,10
GroupIPS \textsc{Slope},0.1016441220592845,0.0124204158782958,glass,-3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.1075819902732087,9.412858247756958,glass,-3,10
Everything \ensuremath{\tt OCV_{IPS}},0.1313104823064234,6.444715261459351,glass,-3,10
Everything \ensuremath{\tt OCV_{DR}},0.1016441220592845,17.751292943954468,glass,-3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.2113631475760583,11.799415111541748,glass,-3,10
TruncatedIPS Original Tuning/Theory,0.000120737203693,0.0011413097381591,glass,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0006332314072154,0.9927701950073242,glass,-3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0002327114864277,2.4793524742126465,glass,-3,-10
TruncatedIPS \textsc{Slope},0.0006332314072154,0.0502383708953857,glass,-3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.0002852142543938,5.295064449310303,glass,-3,-10
\textsc{Switch}-DR Original Tuning/Theory,2.001113859574534e-09,0.0632162094116211,glass,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},2.001113859574534e-09,1.4872360229492188,glass,-3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},7.516285450098682e-06,2.0915799140930176,glass,-3,-10
\textsc{Switch}-DR \textsc{Slope},1.0694671617169978e-06,0.0537939071655273,glass,-3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},7.516285450098682e-06,7.896564483642578,glass,-3,-10
CAB \ensuremath{\tt OCV_{IPS}},0.0001170035908346,1.9771008491516116,glass,-3,-10
CAB \ensuremath{\tt OCV_{DR}},0.0001170585924342,3.4174277782440186,glass,-3,-10
CAB \textsc{Slope},0.0001207459146116,0.0856902599334716,glass,-3,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0001239311695247,5.364300727844238,glass,-3,-10
DRos Original Tuning/Theory,1.069500944687133e-06,0.1054146289825439,glass,-3,-10
DRos \ensuremath{\tt OCV_{IPS}},5.845515236610496e-09,1.7634291648864746,glass,-3,-10
DRos \ensuremath{\tt OCV_{DR}},2.833832336479363e-09,2.895871639251709,glass,-3,-10
DRos \textsc{Slope},1.069500944687133e-06,0.0807695388793945,glass,-3,-10
DRos \ensuremath{\tt PAS{\text -}IF},2.207279249084364e-09,7.149749279022217,glass,-3,-10
DRps Original Tuning/Theory,1.1530280199081897e-06,0.107957124710083,glass,-3,-10
DRps \ensuremath{\tt OCV_{IPS}},2.001113859574534e-09,1.9214856624603271,glass,-3,-10
DRps \ensuremath{\tt OCV_{DR}},1.3915889517139389e-06,2.4489235877990723,glass,-3,-10
DRps \textsc{Slope},1.1105778132718375e-06,0.0621862411499023,glass,-3,-10
DRps \ensuremath{\tt PAS{\text -}IF},5.7125078295279976e-08,6.2802324295043945,glass,-3,-10
IPS-$\lambda$ Original Tuning/Theory,0.0001196255149672,0.0067441463470458,glass,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},9.890634194718786e-05,1.1060841083526611,glass,-3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},0.0001192148172232,2.913411855697632,glass,-3,-10
IPS-$\lambda$ \textsc{Slope},0.0001356477834581,0.0757834911346435,glass,-3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},2.3267120161246705e-05,5.745135545730591,glass,-3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0001341685356325,0.2078747749328613,glass,-3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0001304286957201,0.3158349990844726,glass,-3,-10
GroupIPS \textsc{Slope},0.0001230112292453,0.010087251663208,glass,-3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0001230112292453,6.063514947891235,glass,-3,-10
Everything \ensuremath{\tt OCV_{IPS}},0.0003830059248923,14.053942203521729,glass,-3,-10
Everything \ensuremath{\tt OCV_{DR}},0.0004613173918862,19.75481009483337,glass,-3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.000120737203693,10.125566244125366,glass,-3,-10
TruncatedIPS Original Tuning/Theory,0.0003556971938341,0.0431187152862548,letter,3,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},0.0003556971938341,20.053184270858765,letter,3,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},0.0003556971938341,50.7340738773346,letter,3,10
TruncatedIPS \textsc{Slope},0.0003556971938341,0.1210310459136962,letter,3,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.2245955039895364,57.58013653755188,letter,3,10
\textsc{Switch}-DR Original Tuning/Theory,0.0214984105618566,2.3430821895599365,letter,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.0257667787641753,29.590163230896,letter,3,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.0247745607051446,58.20480537414551,letter,3,10
\textsc{Switch}-DR \textsc{Slope},0.0214984105618566,0.140406847000122,letter,3,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0273727348219889,94.1763551235199,letter,3,10
CAB \ensuremath{\tt OCV_{IPS}},0.0002530693579753,34.83945941925049,letter,3,10
CAB \ensuremath{\tt OCV_{DR}},3.740138752737254e-05,41.67702841758728,letter,3,10
CAB \textsc{Slope},0.0024609996729771,0.4016091823577881,letter,3,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0104502747927242,82.34711170196533,letter,3,10
DRos Original Tuning/Theory,4.237456564771686e-05,3.690599203109741,letter,3,10
DRos \ensuremath{\tt OCV_{IPS}},4.237456564771686e-05,32.30221247673035,letter,3,10
DRos \ensuremath{\tt OCV_{DR}},5.175521694362953e-06,37.80856490135193,letter,3,10
DRos \textsc{Slope},0.0002968154021477,0.3850939273834228,letter,3,10
DRos \ensuremath{\tt PAS{\text -}IF},0.0251751972477861,93.00812554359436,letter,3,10
DRps Original Tuning/Theory,0.0016415062546567,3.485762119293213,letter,3,10
DRps \ensuremath{\tt OCV_{IPS}},0.0016415062546567,24.473904848098755,letter,3,10
DRps \ensuremath{\tt OCV_{DR}},0.0016415062546567,51.545992374420166,letter,3,10
DRps \textsc{Slope},0.0036045388985501,0.3880288600921631,letter,3,10
DRps \ensuremath{\tt PAS{\text -}IF},0.0246639458355606,93.16705751419067,letter,3,10
IPS-$\lambda$ Original Tuning/Theory,0.0002370586616616,0.2903115749359131,letter,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},0.0003526015335274,12.499786853790283,letter,3,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},7.80502168633122e-05,32.959625244140625,letter,3,10
IPS-$\lambda$ \textsc{Slope},0.0003355770489795,0.4832456111907959,letter,3,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.2151157957545919,76.19320678710938,letter,3,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.000263529608864,5.996556520462036,letter,3,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.000263529608864,9.221381902694702,letter,3,10
GroupIPS \textsc{Slope},0.0020935290120162,0.5298218727111816,letter,3,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.1138462972599343,55.477843046188354,letter,3,10
Everything \ensuremath{\tt OCV_{IPS}},0.0001039916136712,162.58809518814087,letter,3,10
Everything \ensuremath{\tt OCV_{DR}},4.237456564771686e-05,275.73779225349426,letter,3,10
Everything \ensuremath{\tt PAS{\text -}IF},0.2151157957545919,251.31070470809937,letter,3,10
TruncatedIPS Original Tuning/Theory,1.1223380238353016e-10,0.0279505252838134,letter,3,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},3.6558764240766615e-08,16.271844625473022,letter,3,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},1.1223380238353016e-10,40.57966256141663,letter,3,-10
TruncatedIPS \textsc{Slope},3.1244730871972475e-06,0.7447714805603027,letter,3,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},1.1223380238353016e-10,76.00182795524597,letter,3,-10
\textsc{Switch}-DR Original Tuning/Theory,6.803523944613738e-06,2.620292901992798,letter,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},6.803523944613738e-06,31.246947050094604,letter,3,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},6.803523944613738e-06,50.3949944972992,letter,3,-10
\textsc{Switch}-DR \textsc{Slope},6.803523944613738e-06,0.424138069152832,letter,3,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0037083062078032,94.99398851394652,letter,3,-10
CAB \ensuremath{\tt OCV_{IPS}},6.165988343720897e-07,32.838956356048584,letter,3,-10
CAB \ensuremath{\tt OCV_{DR}},2.918246622863895e-05,58.43678617477417,letter,3,-10
CAB \textsc{Slope},0.0019743655315406,0.6233913898468018,letter,3,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.0036373966144619,77.02859044075012,letter,3,-10
DRos Original Tuning/Theory,7.89184066570317e-06,2.9963529109954834,letter,3,-10
DRos \ensuremath{\tt OCV_{IPS}},1.1310591989097811e-05,36.537643909454346,letter,3,-10
DRos \ensuremath{\tt OCV_{DR}},1.6472831910430037e-05,55.6001341342926,letter,3,-10
DRos \textsc{Slope},5.936138324827618e-05,0.8106393814086914,letter,3,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0037063393111437,94.5241801738739,letter,3,-10
DRps Original Tuning/Theory,8.877408734047616e-06,4.060754060745239,letter,3,-10
DRps \ensuremath{\tt OCV_{IPS}},6.803523944613738e-06,32.78944730758667,letter,3,-10
DRps \ensuremath{\tt OCV_{DR}},6.803523944613738e-06,52.86741399765015,letter,3,-10
DRps \textsc{Slope},4.046658342945294e-05,0.4736003875732422,letter,3,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.003611524232303,90.54513216018675,letter,3,-10
IPS-$\lambda$ Original Tuning/Theory,8.260253882804664e-11,0.1116249561309814,letter,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},7.868597379320416e-07,14.23344087600708,letter,3,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},2.579041052838845e-06,38.89726448059082,letter,3,-10
IPS-$\lambda$ \textsc{Slope},7.118594600762212e-06,0.9046227931976318,letter,3,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0084194320097019,67.46304559707642,letter,3,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},7.427641855070232e-05,7.886814594268799,letter,3,-10
GroupIPS \ensuremath{\tt OCV_{DR}},7.427641855070232e-05,8.873364925384521,letter,3,-10
GroupIPS \textsc{Slope},7.427641855070232e-05,0.4320898056030273,letter,3,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0263666455758551,57.51007103919983,letter,3,-10
Everything \ensuremath{\tt OCV_{IPS}},1.1223380238353016e-10,162.42485356330872,letter,3,-10
Everything \ensuremath{\tt OCV_{DR}},2.0764353164241883e-05,299.5059223175049,letter,3,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0263666455758551,255.4298233985901,letter,3,-10
TruncatedIPS Original Tuning/Theory,0.0001455487312573,0.0587491989135742,letter,1,10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},6.664199741419531e-06,22.00580883026123,letter,1,10
TruncatedIPS \ensuremath{\tt OCV_{DR}},6.664199741419531e-06,45.50256156921387,letter,1,10
TruncatedIPS \textsc{Slope},6.664199741419531e-06,0.1904115676879882,letter,1,10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},0.4057066823704708,72.48940205574036,letter,1,10
\textsc{Switch}-DR Original Tuning/Theory,0.1418511822527176,2.5010986328125,letter,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},0.1399768426300764,24.80849504470825,letter,1,10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},0.1414009439640432,53.36972165107727,letter,1,10
\textsc{Switch}-DR \textsc{Slope},0.1398872288938093,2.399315357208252,letter,1,10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.1418511822527176,90.55941796302795,letter,1,10
CAB \ensuremath{\tt OCV_{IPS}},7.124308119660636e-06,24.117696523666385,letter,1,10
CAB \ensuremath{\tt OCV_{DR}},0.0006490731321337,48.05799078941345,letter,1,10
CAB \textsc{Slope},0.0001407598597799,1.890585660934448,letter,1,10
CAB \ensuremath{\tt PAS{\text -}IF},0.0043977023588233,90.00465226173401,letter,1,10
DRos Original Tuning/Theory,0.0058596761001208,3.93168830871582,letter,1,10
DRos \ensuremath{\tt OCV_{IPS}},0.0058596761001208,27.781012773513797,letter,1,10
DRos \ensuremath{\tt OCV_{DR}},0.0058596761001208,50.31025505065918,letter,1,10
DRos \textsc{Slope},0.0147987103262102,0.3562641143798828,letter,1,10
DRos \ensuremath{\tt PAS{\text -}IF},0.1406861804244066,93.83193635940552,letter,1,10
DRps Original Tuning/Theory,0.0885516058821199,3.6371312141418457,letter,1,10
DRps \ensuremath{\tt OCV_{IPS}},0.0885516058821199,25.864089012146,letter,1,10
DRps \ensuremath{\tt OCV_{DR}},0.0885516058821199,40.75979423522949,letter,1,10
DRps \textsc{Slope},0.0962526606918215,0.4136970043182373,letter,1,10
DRps \ensuremath{\tt PAS{\text -}IF},0.1396789989023727,83.40831685066223,letter,1,10
IPS-$\lambda$ Original Tuning/Theory,1.388735520561625e-05,0.2883262634277344,letter,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},2.0951097777621525e-06,15.908840656280518,letter,1,10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},7.666835788072635e-05,38.77176642417908,letter,1,10
IPS-$\lambda$ \textsc{Slope},0.0040232165013732,0.703571081161499,letter,1,10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.4160263198609617,85.92559814453125,letter,1,10
GroupIPS \ensuremath{\tt OCV_{IPS}},0.0051847362542066,7.366844415664673,letter,1,10
GroupIPS \ensuremath{\tt OCV_{DR}},0.0051847362542066,8.966404676437378,letter,1,10
GroupIPS \textsc{Slope},0.0154857147698282,0.3339371681213379,letter,1,10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.1532296474797275,62.024930477142334,letter,1,10
Everything \ensuremath{\tt OCV_{IPS}},8.67669813745309e-05,128.73559975624084,letter,1,10
Everything \ensuremath{\tt OCV_{DR}},0.0017906107045313,293.9162192344665,letter,1,10
Everything \ensuremath{\tt PAS{\text -}IF},0.4070184749616127,245.54095911979675,letter,1,10
TruncatedIPS Original Tuning/Theory,6.276237004952164e-07,0.0357894897460937,letter,1,-10
TruncatedIPS \ensuremath{\tt OCV_{IPS}},6.276237004952164e-07,18.28506541252136,letter,1,-10
TruncatedIPS \ensuremath{\tt OCV_{DR}},6.276237004952164e-07,52.77590608596802,letter,1,-10
TruncatedIPS \textsc{Slope},5.6613231895025655e-06,0.5904793739318848,letter,1,-10
TruncatedIPS \ensuremath{\tt PAS{\text -}IF},6.276237004952164e-07,62.40229868888855,letter,1,-10
\textsc{Switch}-DR Original Tuning/Theory,7.66752519025175e-08,2.8795833587646484,letter,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{IPS}},7.66752519025175e-08,36.135974645614624,letter,1,-10
\textsc{Switch}-DR \ensuremath{\tt OCV_{DR}},7.66752519025175e-08,53.28155875205994,letter,1,-10
\textsc{Switch}-DR \textsc{Slope},8.452027585255478e-07,0.5542643070220947,letter,1,-10
\textsc{Switch}-DR \ensuremath{\tt PAS{\text -}IF},0.0009884783715324,93.38678359985352,letter,1,-10
CAB \ensuremath{\tt OCV_{IPS}},1.13618333778761e-07,33.54287648200989,letter,1,-10
CAB \ensuremath{\tt OCV_{DR}},3.658865548922775e-07,47.91860890388489,letter,1,-10
CAB \textsc{Slope},0.0006687179443842,0.6589703559875488,letter,1,-10
CAB \ensuremath{\tt PAS{\text -}IF},0.001109641394997,79.88412022590637,letter,1,-10
DRos Original Tuning/Theory,4.699464311393767e-08,2.184987068176269,letter,1,-10
DRos \ensuremath{\tt OCV_{IPS}},4.699464311393767e-08,31.69109344482422,letter,1,-10
DRos \ensuremath{\tt OCV_{DR}},2.474486076948745e-09,41.35367369651794,letter,1,-10
DRos \textsc{Slope},7.270750841126583e-06,0.5984175205230713,letter,1,-10
DRos \ensuremath{\tt PAS{\text -}IF},0.0009837049145326,88.48071122169495,letter,1,-10
DRps Original Tuning/Theory,7.168722036582588e-08,2.1586830615997314,letter,1,-10
DRps \ensuremath{\tt OCV_{IPS}},7.168722036582588e-08,21.69835352897644,letter,1,-10
DRps \ensuremath{\tt OCV_{DR}},7.66752519025175e-08,54.10719418525696,letter,1,-10
DRps \textsc{Slope},4.313621499166275e-06,0.842597484588623,letter,1,-10
DRps \ensuremath{\tt PAS{\text -}IF},0.000954923160039,89.95326662063599,letter,1,-10
IPS-$\lambda$ Original Tuning/Theory,6.235232099062167e-07,0.3556632995605469,letter,1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{IPS}},6.258985600659503e-07,18.624903440475464,letter,1,-10
IPS-$\lambda$ \ensuremath{\tt OCV_{DR}},6.271891639772422e-07,39.4955620765686,letter,1,-10
IPS-$\lambda$ \textsc{Slope},6.038843951243932e-07,0.8848135471343994,letter,1,-10
IPS-$\lambda$ \ensuremath{\tt PAS{\text -}IF},0.0019662580336356,74.94820380210876,letter,1,-10
GroupIPS \ensuremath{\tt OCV_{IPS}},5.213065560444433e-05,7.8392112255096436,letter,1,-10
GroupIPS \ensuremath{\tt OCV_{DR}},5.213065560444433e-05,7.652451753616333,letter,1,-10
GroupIPS \textsc{Slope},5.213065560444433e-05,0.3705122470855713,letter,1,-10
GroupIPS \ensuremath{\tt PAS{\text -}IF},0.0013933954628709,56.13378262519837,letter,1,-10
Everything \ensuremath{\tt OCV_{IPS}},6.006908530067656e-07,164.4692509174347,letter,1,-10
Everything \ensuremath{\tt OCV_{DR}},8.297579976099421e-08,278.47418308258057,letter,1,-10
Everything \ensuremath{\tt PAS{\text -}IF},0.0019662580336356,249.26735138893127,letter,1,-10
