Estimator,MSE,seconds,regret,dataset.eval_model_split
\textsc{Slope},0.0006640882463724,0.0020663738250732,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0261085878791974,4.276502370834351,0.025444499632825,50
IPS,2.6025610390410592e-05,0.0003232955932617,0.0,100
DM,0.0078775296387592,0.0030043125152587,0.0078515040283688,100
DR,0.0078898670416303,0.0006494522094726,0.0078638414312399,100
\ensuremath{\tt OCV_{IPS}},2.6025610390410592e-05,0.058366060256958,0.0,100
\ensuremath{\tt OCV_{DR}},2.6025610390410592e-05,0.1931464672088623,0.0,100
\textsc{Slope},2.6025610390410592e-05,0.0044481754302978,0.0,100
\ensuremath{\tt PAS{\text -}IF},2.6025610390410592e-05,4.229496240615845,0.0,100
IPS,0.000197919534135,0.0003983974456787,0.0,200
DM,0.0009064196918284,0.0033924579620361,0.0007085001576934,200
DR,0.0007937532405292,0.0007922649383544,0.0005958337063941,200
\ensuremath{\tt OCV_{IPS}},0.000197919534135,0.0799562931060791,0.0,200
\ensuremath{\tt OCV_{DR}},0.0007937532405292,0.1586778163909912,0.0005958337063941,200
\textsc{Slope},0.0009064196918284,0.0039372444152832,0.0007085001576934,200
\ensuremath{\tt PAS{\text -}IF},0.0009064196918284,4.826375961303711,0.0007085001576934,200
IPS,2.998975479093755e-05,0.0005338191986083,0.0,500
DM,0.0011056934078668,0.0050756931304931,0.0010757036530759,500
DR,8.99638207418656e-05,0.0009703636169433,5.997406595092805e-05,500
\ensuremath{\tt OCV_{IPS}},2.998975479093755e-05,0.127861738204956,0.0,500
\ensuremath{\tt OCV_{DR}},0.0011056934078668,0.3116121292114258,0.0010757036530759,500
\textsc{Slope},8.99638207418656e-05,0.0106990337371826,5.997406595092805e-05,500
\ensuremath{\tt PAS{\text -}IF},0.0011056934078668,6.521416425704956,0.0010757036530759,500
IPS,1.944142956607591e-08,0.0018200874328613,0.0,1000
DM,0.0016508397432563,0.008338451385498,0.0016508203018267,1000
DR,2.5776667841846835e-05,0.0020208358764648,2.575722641228076e-05,1000
\ensuremath{\tt OCV_{IPS}},2.5776667841846835e-05,0.2216010093688964,2.575722641228076e-05,1000
\ensuremath{\tt OCV_{DR}},1.944142956607591e-08,0.4284567832946777,0.0,1000
\textsc{Slope},2.5776667841846835e-05,0.0165536403656005,2.575722641228076e-05,1000
\ensuremath{\tt PAS{\text -}IF},0.0016508397432563,8.407726287841797,0.0016508203018267,1000
IPS,7.824171594183447e-06,0.0019941329956054,7.160179929009466e-06,2000
DM,0.002011386524979,0.0089876651763916,0.0020107225333138,2000
DR,6.639916651739818e-07,0.0027883052825927,0.0,2000
\ensuremath{\tt OCV_{IPS}},7.824171594183447e-06,0.245518684387207,7.160179929009466e-06,2000
\ensuremath{\tt OCV_{DR}},7.824171594183447e-06,0.4552385807037353,7.160179929009466e-06,2000
\textsc{Slope},6.639916651739818e-07,0.0206282138824462,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.002011386524979,10.078743934631348,0.0020107225333138,2000
IPS,8.38087013833876e-06,0.0029594898223876,8.12215352189443e-06,5000
DM,0.0017646881398267,0.0089287757873535,0.0017644294232103,5000
DR,2.587166164443304e-07,0.0044682025909423,0.0,5000
\ensuremath{\tt OCV_{IPS}},8.38087013833876e-06,0.2218477725982666,8.12215352189443e-06,5000
\ensuremath{\tt OCV_{DR}},8.38087013833876e-06,0.4074223041534424,8.12215352189443e-06,5000
\textsc{Slope},2.587166164443304e-07,0.0237164497375488,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0017646881398267,14.866631031036375,0.0017644294232103,5000
IPS,0.0025940301943758,0.0003173351287841,0.0013064907420281,10
DM,0.0012879449376311,0.0008137226104736,4.054852834657359e-07,10
DR,0.0012875394523476,0.0003871917724609,0.0,10
\ensuremath{\tt OCV_{IPS}},0.0025940301943758,0.0224232673645019,0.0013064907420281,10
\ensuremath{\tt OCV_{DR}},0.0012875394523476,0.0273258686065673,0.0,10
\textsc{Slope},0.0012879449376311,0.001932144165039,4.054852834657359e-07,10
\ensuremath{\tt PAS{\text -}IF},0.0012879449376311,2.833030939102173,4.054852834657359e-07,10
IPS,0.0023107908249754,0.0005364418029785,0.0,20
DM,0.0531320849346318,0.0021684169769287,0.0508212941096564,20
DR,0.0531249464462692,0.0007765293121337,0.0508141556212938,20
\ensuremath{\tt OCV_{IPS}},0.0023107908249754,0.0629351139068603,0.0,20
\ensuremath{\tt OCV_{DR}},0.0023107908249754,0.1027560234069824,0.0,20
\textsc{Slope},0.0531320849346318,0.0050997734069824,0.0508212941096564,20
\ensuremath{\tt PAS{\text -}IF},0.0531320849346318,3.8974244594573975,0.0508212941096564,20
IPS,0.0002323642058981,0.0005373954772949,0.0001362538066295,50
DM,9.660480732408752e-05,0.0021195411682128,4.944080554276491e-07,50
DR,9.611039926865988e-05,0.0008695125579833,0.0,50
\ensuremath{\tt OCV_{IPS}},0.0002323642058981,0.0958354473114013,0.0001362538066295,50
\ensuremath{\tt OCV_{DR}},0.0002323642058981,0.1812787055969238,0.0001362538066295,50
\textsc{Slope},9.660480732408752e-05,0.0053603649139404,4.944080554276491e-07,50
\ensuremath{\tt PAS{\text -}IF},9.660480732408752e-05,4.097594499588013,4.944080554276491e-07,50
IPS,0.0001792183233443,0.0003774166107177,0.0,100
DM,0.0141555524943301,0.0031609535217285,0.0139763341709857,100
DR,0.014121886279191,0.0007314682006835,0.0139426679558466,100
\ensuremath{\tt OCV_{IPS}},0.0001792183233443,0.0846657752990722,0.0,100
\ensuremath{\tt OCV_{DR}},0.0141555524943301,0.1345529556274414,0.0139763341709857,100
\textsc{Slope},0.0001792183233443,0.0024218559265136,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0141555524943301,4.076880216598511,0.0139763341709857,100
IPS,0.0002820904293316,0.0004942417144775,0.0,200
DM,0.0068995460903669,0.0032191276550292,0.0066174556610352,200
DR,0.006696295833678,0.0008153915405273,0.0064142054043464,200
\ensuremath{\tt OCV_{IPS}},0.0002820904293316,0.0807349681854248,0.0,200
\ensuremath{\tt OCV_{DR}},0.006696295833678,0.1669511795043945,0.0064142054043464,200
\textsc{Slope},0.0068995460903669,0.004047155380249,0.0066174556610352,200
\ensuremath{\tt PAS{\text -}IF},0.0068995460903669,3.998815298080444,0.0066174556610352,200
IPS,4.823504700572981e-05,0.0005440711975097,0.0,500
DM,0.0023857341012649,0.0034739971160888,0.0023374990542592,500
DR,0.0004491108099122,0.0009686946868896,0.0004008757629065,500
\ensuremath{\tt OCV_{IPS}},4.823504700572981e-05,0.0924611091613769,0.0,500
\ensuremath{\tt OCV_{DR}},4.823504700572981e-05,0.1711256504058838,0.0,500
\textsc{Slope},0.0004491108099122,0.0055842399597167,0.0004008757629065,500
\ensuremath{\tt PAS{\text -}IF},0.0023857341012649,5.1532065868377686,0.0023374990542592,500
IPS,4.582523638773878e-05,0.0007464885711669,0.0,1000
DM,0.0029220749044105,0.0039548873901367,0.0028762496680228,1000
DR,0.0005493085381396,0.0013339519500732,0.0005034833017518,1000
\ensuremath{\tt OCV_{IPS}},4.582523638773878e-05,0.2034604549407959,0.0,1000
\ensuremath{\tt OCV_{DR}},4.582523638773878e-05,0.4098477363586426,0.0,1000
\textsc{Slope},0.0005493085381396,0.0071408748626708,0.0005034833017518,1000
\ensuremath{\tt PAS{\text -}IF},0.0029220749044105,7.383901596069336,0.0028762496680228,1000
IPS,1.513855360479202e-05,0.0011923313140869,1.4252095726496972e-05,2000
DM,0.0017314493466299,0.004838228225708,0.0017305628887516,2000
DR,8.864578782950476e-07,0.0020599365234375,0.0,2000
\ensuremath{\tt OCV_{IPS}},1.513855360479202e-05,0.122654914855957,1.4252095726496972e-05,2000
\ensuremath{\tt OCV_{DR}},1.513855360479202e-05,0.2545580863952636,1.4252095726496972e-05,2000
\textsc{Slope},8.864578782950476e-07,0.0117440223693847,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0017314493466299,9.58708930015564,0.0017305628887516,2000
IPS,9.90869003610233e-06,0.0025100708007812,9.858670939882363e-06,5000
DM,0.001667044870893,0.0074002742767333,0.0016669948517967,5000
DR,5.001909621996487e-08,0.0051472187042236,0.0,5000
\ensuremath{\tt OCV_{IPS}},5.001909621996487e-08,0.2024800777435302,0.0,5000
\ensuremath{\tt OCV_{DR}},9.90869003610233e-06,0.3887152671813965,9.858670939882363e-06,5000
\textsc{Slope},5.001909621996487e-08,0.0224933624267578,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.001667044870893,15.251957893371582,0.0016669948517967,5000
IPS,0.0022280165994443,0.0002830028533935,0.0,10
DM,0.0028659073296916,0.0007774829864501,0.0006378907302473,10
DR,0.0028643880761319,0.0003581047058105,0.0006363714766876,10
\ensuremath{\tt OCV_{IPS}},0.0022280165994443,0.0201878547668457,0.0,10
\ensuremath{\tt OCV_{DR}},0.0022280165994443,0.0263271331787109,0.0,10
\textsc{Slope},0.0022280165994443,0.0014224052429199,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0028659073296916,4.213420391082764,0.0006378907302473,10
IPS,0.0014905280172491,0.0005495548248291,0.0,20
DM,0.0905435091297919,0.0022509098052978,0.0890529811125428,20
DR,0.0905415028577352,0.000737190246582,0.0890509748404861,20
\ensuremath{\tt OCV_{IPS}},0.0014905280172491,0.0364010334014892,0.0,20
\ensuremath{\tt OCV_{DR}},0.0014905280172491,0.0895822048187255,0.0,20
\textsc{Slope},0.0014905280172491,0.0038237571716308,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0905435091297919,4.938532590866089,0.0890529811125428,20
IPS,0.0019270494251232,0.00030517578125,0.0,50
DM,0.0077952252663803,0.0028736591339111,0.0058681758412571,50
DR,0.0077875741398542,0.0191211700439453,0.0058605247147309,50
\ensuremath{\tt OCV_{IPS}},0.0019270494251232,0.2425086498260498,0.0,50
\ensuremath{\tt OCV_{DR}},0.0019270494251232,0.3947577476501465,0.0,50
\textsc{Slope},0.0077952252663803,0.0031561851501464,0.0058681758412571,50
\ensuremath{\tt PAS{\text -}IF},0.0077952252663803,3.9561729431152335,0.0058681758412571,50
IPS,0.0005711409597045,0.0003502368927001,0.0,100
DM,0.0016188959438774,0.0029685497283935,0.0010477549841728,100
DR,0.0016110589401724,0.0006821155548095,0.0010399179804679,100
\ensuremath{\tt OCV_{IPS}},0.0005711409597045,0.1389806270599365,0.0,100
\ensuremath{\tt OCV_{DR}},0.0005711409597045,0.2505898475646972,0.0,100
\textsc{Slope},0.0016188959438774,0.0064380168914794,0.0010477549841728,100
\ensuremath{\tt PAS{\text -}IF},0.0016188959438774,4.274885177612305,0.0010477549841728,100
IPS,4.115520755701158e-05,0.0004162788391113,0.0,200
DM,0.0281454969540293,0.0033950805664062,0.0281043417464723,200
DR,0.0279356588182915,0.0007808208465576,0.0278945036107345,200
\ensuremath{\tt OCV_{IPS}},4.115520755701158e-05,0.0787837505340576,0.0,200
\ensuremath{\tt OCV_{DR}},0.0279356588182915,0.1601426601409912,0.0278945036107345,200
\textsc{Slope},4.115520755701158e-05,0.0027265548706054,0.0,200
\ensuremath{\tt PAS{\text -}IF},0.0281454969540293,4.446834564208984,0.0281043417464723,200
IPS,9.078170802353167e-06,0.0005490779876708,0.0,500
DM,0.0031614933831929,0.003563642501831,0.0031524152123905,500
DR,0.0007373216006006,0.0009801387786865,0.0007282434297983,500
\ensuremath{\tt OCV_{IPS}},9.078170802353167e-06,0.0848815441131591,0.0,500
\ensuremath{\tt OCV_{DR}},9.078170802353167e-06,0.169095754623413,0.0,500
\textsc{Slope},0.0007373216006006,0.0052099227905273,0.0007282434297983,500
\ensuremath{\tt PAS{\text -}IF},0.0031614933831929,5.299808263778687,0.0031524152123905,500
IPS,1.0576997733211894e-06,0.0084486007690429,0.0,1000
DM,0.0041782263568786,0.0039224624633789,0.0041771686571053,1000
DR,0.0008207361560139,0.0013401508331298,0.0008196784562405,1000
\ensuremath{\tt OCV_{IPS}},1.0576997733211894e-06,0.2312054634094238,0.0,1000
\ensuremath{\tt OCV_{DR}},0.0008207361560139,0.3181004524230957,0.0008196784562405,1000
\textsc{Slope},1.0576997733211894e-06,0.0050911903381347,0.0,1000
\ensuremath{\tt PAS{\text -}IF},0.0041782263568786,9.11938452720642,0.0041771686571053,1000
IPS,9.588807047364317e-06,0.0025622844696044,0.0,2000
DM,0.0020444187415596,0.0092761516571044,0.0020348299345123,2000
DR,3.961121061755154e-05,0.0033516883850097,3.0022403570187226e-05,2000
\ensuremath{\tt OCV_{IPS}},9.588807047364317e-06,0.2420361042022705,0.0,2000
\ensuremath{\tt OCV_{DR}},9.588807047364317e-06,0.4471099376678467,0.0,2000
\textsc{Slope},3.961121061755154e-05,0.0206151008605957,3.0022403570187226e-05,2000
\ensuremath{\tt PAS{\text -}IF},0.0020444187415596,9.906740188598633,0.0020348299345123,2000
IPS,2.719136794856079e-06,0.0025558471679687,2.374356409180367e-06,5000
DM,0.0019627067174109,0.0083677768707275,0.0019623619370252,5000
DR,3.447803856757122e-07,0.0043544769287109,0.0,5000
\ensuremath{\tt OCV_{IPS}},2.719136794856079e-06,0.20400071144104,2.374356409180367e-06,5000
\ensuremath{\tt OCV_{DR}},2.719136794856079e-06,0.3624246120452881,2.374356409180367e-06,5000
\textsc{Slope},3.447803856757122e-07,0.0234057903289794,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0019627067174109,12.24569845199585,0.0019623619370252,5000
IPS,0.0053643670876776,0.0002758502960205,0.0,10
DM,0.0167931966204642,0.0007655620574951,0.0114288295327866,10
DR,0.0167921645287541,0.0003674030303955,0.0114277974410764,10
\ensuremath{\tt OCV_{IPS}},0.0053643670876776,0.017852783203125,0.0,10
\ensuremath{\tt OCV_{DR}},0.0053643670876776,0.0236968994140625,0.0,10
\textsc{Slope},0.0053643670876776,0.0014300346374511,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0167931966204642,3.3825361728668213,0.0114288295327866,10
IPS,0.0009762135399999,0.0003206729888916,0.0008069331553274,20
DM,0.0001692803846725,0.0020363330841064,0.0,20
DR,0.0001696824724735,0.0005290508270263,4.020878009909927e-07,20
\ensuremath{\tt OCV_{IPS}},0.0009762135399999,0.0424067974090576,0.0008069331553274,20
\ensuremath{\tt OCV_{DR}},0.0009762135399999,0.0686419010162353,0.0008069331553274,20
\textsc{Slope},0.0001692803846725,0.0028612613677978,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.0009762135399999,3.8415334224700928,0.0008069331553274,20
IPS,0.0016775993174558,0.0003237724304199,0.0004344137366518,50
DM,0.001243185580804,0.0024287700653076,0.0,50
DR,0.0012441819686684,0.0006031990051269,9.963878643967031e-07,50
\ensuremath{\tt OCV_{IPS}},0.0016775993174558,0.0479750633239746,0.0004344137366518,50
\ensuremath{\tt OCV_{DR}},0.0012441819686684,0.0885689258575439,9.963878643967031e-07,50
\textsc{Slope},0.001243185580804,0.0030975341796875,0.0,50
\ensuremath{\tt PAS{\text -}IF},0.0016775993174558,3.7768144607543945,0.0004344137366518,50
IPS,7.152511266875645e-05,0.0003623962402343,0.0,100
DM,0.0052095463420871,0.0030341148376464,0.0051380212294184,100
DR,0.0052000369467823,0.0006580352783203,0.0051285118341135,100
\ensuremath{\tt OCV_{IPS}},7.152511266875645e-05,0.0643603801727294,0.0,100
\ensuremath{\tt OCV_{DR}},7.152511266875645e-05,0.127704381942749,0.0,100
\textsc{Slope},7.152511266875645e-05,0.002209186553955,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0052095463420871,3.811318635940552,0.0051380212294184,100
IPS,0.0003003405807127,0.0006544589996337,0.0,200
DM,0.0291006921811796,0.0054235458374023,0.0288003516004668,200
DR,0.0278253109385625,0.0008320808410644,0.0275249703578497,200
\ensuremath{\tt OCV_{IPS}},0.0003003405807127,0.1182878017425537,0.0,200
\ensuremath{\tt OCV_{DR}},0.0278253109385625,0.2058422565460205,0.0275249703578497,200
\textsc{Slope},0.0003003405807127,0.0037479400634765,0.0,200
\ensuremath{\tt PAS{\text -}IF},0.0291006921811796,5.182481050491333,0.0288003516004668,200
IPS,0.0001298733452331,0.0005185604095458,0.0,500
DM,0.003527307731444,0.0035979747772216,0.0033974343862109,500
DR,0.0010079422343551,0.000960350036621,0.000878068889122,500
\ensuremath{\tt OCV_{IPS}},0.0001298733452331,0.1087715625762939,0.0,500
\ensuremath{\tt OCV_{DR}},0.0001298733452331,0.1727097034454345,0.0,500
\textsc{Slope},0.0010079422343551,0.0050647258758544,0.000878068889122,500
\ensuremath{\tt PAS{\text -}IF},0.003527307731444,5.029202938079834,0.0033974343862109,500
IPS,3.8216232216117166e-05,0.0069282054901123,0.0,1000
DM,0.0028298635870454,0.0268146991729736,0.0027916473548292,1000
DR,0.0002234108678418,0.013932466506958,0.0001851946356257,1000
\ensuremath{\tt OCV_{IPS}},3.8216232216117166e-05,0.4498910903930664,0.0,1000
\ensuremath{\tt OCV_{DR}},3.8216232216117166e-05,0.7955029010772705,0.0,1000
\textsc{Slope},0.0002234108678418,0.0309956073760986,0.0001851946356257,1000
\ensuremath{\tt PAS{\text -}IF},0.0028298635870454,8.8025062084198,0.0027916473548292,1000
IPS,4.111466357607765e-05,0.0011746883392333,3.753500755007529e-05,2000
DM,0.0014792007424761,0.004892349243164,0.0014756210864501,2000
DR,3.5796560260023646e-06,0.0020263195037841,0.0,2000
\ensuremath{\tt OCV_{IPS}},4.111466357607765e-05,0.1244721412658691,3.753500755007529e-05,2000
\ensuremath{\tt OCV_{DR}},4.111466357607765e-05,0.3431720733642578,3.753500755007529e-05,2000
\textsc{Slope},3.5796560260023646e-06,0.0108139514923095,0.0,2000
\ensuremath{\tt PAS{\text -}IF},0.0014792007424761,10.073483943939207,0.0014756210864501,2000
IPS,1.3844621939504336e-05,0.00374436378479,1.0570762840237905e-05,5000
DM,0.0018949967207234,0.0161139965057373,0.0018917228616241,5000
DR,3.2738590992664343e-06,0.0066282749176025,0.0,5000
\ensuremath{\tt OCV_{IPS}},1.3844621939504336e-05,0.4024770259857178,1.0570762840237905e-05,5000
\ensuremath{\tt OCV_{DR}},3.2738590992664343e-06,0.679093599319458,0.0,5000
\textsc{Slope},3.2738590992664343e-06,0.0411758422851562,0.0,5000
\ensuremath{\tt PAS{\text -}IF},0.0018949967207234,15.907695055007936,0.0018917228616241,5000
IPS,0.0025285301595584,0.0005340576171875,0.0,10
DM,0.0150101770121688,0.0012686252593994,0.0124816468526104,10
DR,0.0150090798497638,0.0006358623504638,0.0124805496902053,10
\ensuremath{\tt OCV_{IPS}},0.0025285301595584,0.0536730289459228,0.0,10
\ensuremath{\tt OCV_{DR}},0.0025285301595584,0.0650718212127685,0.0,10
\textsc{Slope},0.0025285301595584,0.0031559467315673,0.0,10
\ensuremath{\tt PAS{\text -}IF},0.0025285301595584,2.6776297092437744,0.0,10
IPS,0.005779827872931,0.0007197856903076,0.0,20
DM,0.1247302755774531,0.0025930404663085,0.1189504477045221,20
DR,0.1247260243328849,0.0009851455688476,0.1189461964599538,20
\ensuremath{\tt OCV_{IPS}},0.005779827872931,0.0633468627929687,0.0,20
\ensuremath{\tt OCV_{DR}},0.005779827872931,0.1146645545959472,0.0,20
\textsc{Slope},0.005779827872931,0.0038490295410156,0.0,20
\ensuremath{\tt PAS{\text -}IF},0.1247260243328849,3.496795177459717,0.1189461964599538,20
IPS,0.0001481455863723,0.0003468990325927,0.0,50
DM,0.0021998541455277,0.0021378993988037,0.0020517085591553,50
DR,0.0021964644988098,0.0005817413330078,0.0020483189124375,50
\ensuremath{\tt OCV_{IPS}},0.0001481455863723,0.0543375015258789,0.0,50
\ensuremath{\tt OCV_{DR}},0.0021998541455277,0.0958383083343505,0.0020517085591553,50
\textsc{Slope},0.0021998541455277,0.0029406547546386,0.0020517085591553,50
\ensuremath{\tt PAS{\text -}IF},0.0021998541455277,3.7876288890838623,0.0020517085591553,50
IPS,0.0002864189366066,0.0003559589385986,0.0,100
DM,0.0160564433584019,0.0029366016387939,0.0157700244217952,100
DR,0.0160356150456456,0.0006780624389648,0.0157491961090389,100
\ensuremath{\tt OCV_{IPS}},0.0002864189366066,0.0683917999267578,0.0,100
\ensuremath{\tt OCV_{DR}},0.0002864189366066,0.1346127986907959,0.0,100
\textsc{Slope},0.0002864189366066,0.0022883415222167,0.0,100
\ensuremath{\tt PAS{\text -}IF},0.0160564433584019,3.882246255874634,0.0157700244217952,100
IPS,6.777738578534088e-07,0.0006465911865234,0.0,200
DM,0.0008786766064741,0.0092370510101318,0.0008779988326163,200
DR,0.0007498859202214,0.001509666442871,0.0007492081463636,200
\ensuremath{\tt OCV_{IPS}},6.777738578534088e-07,0.1511845588684082,0.0,200
\ensuremath{\tt OCV_{DR}},0.0007498859202214,0.2972269058227539,0.0007492081463636,200
\textsc{Slope},0.0008786766064741,0.0068864822387695,0.0008779988326163,200
\ensuremath{\tt PAS{\text -}IF},0.0008786766064741,3.746124267578125,0.0008779988326163,200
IPS,1.1001442736330958e-05,0.0005311965942382,0.0,500
DM,0.0032241186763754,0.0034070014953613,0.0032131172336391,500
DR,0.0012196548020994,0.0009956359863281,0.0012086533593631,500
\ensuremath{\tt OCV_{IPS}},1.1001442736330958e-05,0.0871024131774902,0.0,500
\ensuremath{\tt OCV_{DR}},1.1001442736330958e-05,0.273953914642334,0.0,500
