Estimator,MSE,seconds,"dataset.kwargs[""dataset""]"
DM,0.002434416517126799,0.0017819404602050781,glass
DR,0.002140645179652994,0.0003650188446044922,glass
\ensuremath{\tt OCV_{DM}},0.00042593193762126855,0.05687451362609863,glass
IPS,7.194845008030232e-05,0.010192632675170898,letter
DM,0.14655634195405673,0.022732973098754883,letter
DR,2.5413665877445483e-06,0.014201164245605469,letter
\ensuremath{\tt OCV_{DM}},0.14655634195405673,0.649010419845581,letter
IPS,0.00017123617897758225,0.0013310909271240234,optdigits
DM,0.018565417724719376,0.0069730281829833984,optdigits
DR,0.0002808240995600754,0.0030727386474609375,optdigits
\ensuremath{\tt OCV_{DM}},0.018565417724719376,0.2821781635284424,optdigits
IPS,0.00014359708822843086,0.0010676383972167969,page-blocks
DM,0.0017465382212121516,0.0030968189239501953,page-blocks
DR,2.9918900783662532e-05,0.0014410018920898438,page-blocks
\ensuremath{\tt OCV_{DM}},0.0017465382212121516,0.11645746231079102,page-blocks
IPS,0.0022100145871741927,0.0031299591064453125,pendigits
DM,0.043936961421443904,0.009277820587158203,pendigits
DR,3.806842952113749e-05,0.005010128021240234,pendigits
\ensuremath{\tt OCV_{DM}},0.043936961421443904,0.38847899436950684,pendigits
IPS,0.00024081634925831515,0.001983642578125,satimage
DM,0.015279488356485772,0.007825374603271484,satimage
DR,1.4431954647015994e-06,0.00423884391784668,satimage
\ensuremath{\tt OCV_{DM}},0.015279488356485772,0.2988550662994385,satimage
IPS,0.001093765438703279,0.00037550926208496094,vehicle
DM,0.0023736476623284256,0.0018513202667236328,vehicle
DR,4.48825360122806e-05,0.0005390644073486328,vehicle
\ensuremath{\tt OCV_{DM}},0.0023736476623284256,0.08138656616210938,vehicle
IPS,0.001015462454997043,0.000507354736328125,yeast
DM,0.002483190454849272,0.0037796497344970703,yeast
DR,0.0011073452587259454,0.0009427070617675781,yeast
\ensuremath{\tt OCV_{DM}},0.002483190454849272,0.11160039901733398,yeast
IPS,0.016686025205703826,0.00030040740966796875,ecoli
DM,6.474606536300624e-06,0.0022635459899902344,ecoli
DR,0.0007332375613217215,0.0005104541778564453,ecoli
\ensuremath{\tt OCV_{DM}},6.474606536300624e-06,0.07407879829406738,ecoli
IPS,0.012629901004364483,0.0002808570861816406,glass
DM,1.845254136918383e-06,0.002318143844604492,glass
DR,0.0030185257465491513,0.0004591941833496094,glass
\ensuremath{\tt OCV_{DM}},0.0030185257465491513,0.06192731857299805,glass
IPS,0.0006234038111180557,0.01116180419921875,letter
DM,0.14234316509253656,0.01898980140686035,letter
DR,6.217554499128038e-05,0.011598587036132812,letter
\ensuremath{\tt OCV_{DM}},0.14234316509253656,0.742945671081543,letter
IPS,0.0032245390917867295,0.0014884471893310547,optdigits
DM,0.017525412893189367,0.007879495620727539,optdigits
DR,0.0004820921592314617,0.003192424774169922,optdigits
\ensuremath{\tt OCV_{DM}},0.017525412893189367,0.25638318061828613,optdigits
IPS,1.3291587632360071e-05,0.00124359130859375,page-blocks
DM,0.0020513523334677037,0.0033309459686279297,page-blocks
DR,5.312560770942897e-07,0.0015523433685302734,page-blocks
\ensuremath{\tt OCV_{DM}},0.0020513523334677037,0.12099838256835938,page-blocks
IPS,8.925895080529514e-06,0.002269744873046875,pendigits
DM,0.04277646910839639,0.0076558589935302734,pendigits
DR,1.8662426863004615e-05,0.0038912296295166016,pendigits
\ensuremath{\tt OCV_{DM}},0.04277646910839639,0.27431702613830566,pendigits
IPS,6.100865615511394e-05,0.0012774467468261719,satimage
DM,0.01591851479176092,0.005201101303100586,satimage
DR,1.578820651195517e-06,0.0024576187133789062,satimage
\ensuremath{\tt OCV_{DM}},0.01591851479176092,0.19043397903442383,satimage
IPS,0.0011149348220547287,0.00038242340087890625,vehicle
DM,0.0013212795644344305,0.002036571502685547,vehicle
DR,0.00010844700726252168,0.0005712509155273438,vehicle
\ensuremath{\tt OCV_{DM}},0.0013212795644344305,0.07850193977355957,vehicle
IPS,0.008979401167163937,0.0004799365997314453,yeast
DM,0.004109167484714036,0.0023736953735351562,yeast
DR,0.0020597255309490344,0.0006685256958007812,yeast
\ensuremath{\tt OCV_{DM}},0.004109167484714036,0.08857560157775879,yeast
IPS,0.015560053781999959,0.000347137451171875,ecoli
DM,0.00417855878399549,0.0028116703033447266,ecoli
DR,0.009301622695466765,0.0007426738739013672,ecoli
\ensuremath{\tt OCV_{DM}},0.00417855878399549,0.06839561462402344,ecoli
IPS,3.102187584619251e-05,0.0002529621124267578,glass
DM,0.0003745622999215542,0.001634359359741211,glass
DR,7.511839287813491e-05,0.00036978721618652344,glass
\ensuremath{\tt OCV_{DM}},0.0003745622999215542,0.06719636917114258,glass
IPS,0.0016667898901018881,0.008738040924072266,letter
DM,0.1292658520032775,0.020729780197143555,letter
DR,0.0001987821342341701,0.011675596237182617,letter
\ensuremath{\tt OCV_{DM}},0.1292658520032775,0.6777815818786621,letter
IPS,0.0007544545205270931,0.0014295578002929688,optdigits
DM,0.016438592136196008,0.009132146835327148,optdigits
DR,0.00017410511437697645,0.004174947738647461,optdigits
\ensuremath{\tt OCV_{DM}},0.016438592136196008,0.29474925994873047,optdigits
IPS,0.000938496192635938,0.0011796951293945312,page-blocks
DM,0.0009425520966901754,0.0034928321838378906,page-blocks
DR,8.172183922376973e-06,0.001508951187133789,page-blocks
\ensuremath{\tt OCV_{DM}},0.0009425520966901754,0.12566637992858887,page-blocks
IPS,0.0002024352389372794,0.0019464492797851562,pendigits
DM,0.04619866270049033,0.006296873092651367,pendigits
DR,3.9401576030874114e-05,0.0030770301818847656,pendigits
\ensuremath{\tt OCV_{DM}},0.04619866270049033,0.2705380916595459,pendigits
IPS,0.00036369542544949067,0.0010941028594970703,satimage
DM,0.014345024859555418,0.0045359134674072266,satimage
DR,8.517940153276708e-05,0.002084970474243164,satimage
\ensuremath{\tt OCV_{DM}},0.014345024859555418,0.18604254722595215,satimage
IPS,0.0007895212905040005,0.00037169456481933594,vehicle
DM,0.001744457255524754,0.0019214153289794922,vehicle
DR,0.0007091771499441658,0.0005426406860351562,vehicle
\ensuremath{\tt OCV_{DM}},0.001744457255524754,0.07480978965759277,vehicle
IPS,0.0009142783875842796,0.0005545616149902344,yeast
DM,0.002700243360115342,0.0036096572875976562,yeast
DR,0.00019181526173793104,0.0010075569152832031,yeast
\ensuremath{\tt OCV_{DM}},0.002700243360115342,0.11155962944030762,yeast
IPS,0.01981846691974663,0.00029969215393066406,ecoli
DM,0.0023922399156565202,0.0030503273010253906,ecoli
DR,0.0016723059662276404,0.0005559921264648438,ecoli
\ensuremath{\tt OCV_{DM}},0.0023922399156565202,0.0642542839050293,ecoli
IPS,0.012385834757445825,0.00025177001953125,glass
DM,0.026640307297417405,0.0017209053039550781,glass
DR,0.03514227668552384,0.00037550926208496094,glass
\ensuremath{\tt OCV_{DM}},0.03514227668552384,0.06318259239196777,glass
IPS,0.00027931631093735144,0.010961294174194336,letter
DM,0.15216452298005015,0.021520376205444336,letter
DR,0.0011397899070054117,0.012502431869506836,letter
\ensuremath{\tt OCV_{DM}},0.15216452298005015,0.7066061496734619,letter
IPS,0.0010974173566871647,0.0019578933715820312,optdigits
DM,0.017665859598988188,0.008619546890258789,optdigits
DR,6.424687486449578e-06,0.0030832290649414062,optdigits
\ensuremath{\tt OCV_{DM}},0.017665859598988188,0.2632012367248535,optdigits
IPS,0.0002452559117163292,0.0009164810180664062,page-blocks
DM,0.0011196930268223314,0.002779245376586914,page-blocks
DR,1.3454389134341385e-05,0.0015048980712890625,page-blocks
\ensuremath{\tt OCV_{DM}},0.0011196930268223314,0.12471294403076172,page-blocks
IPS,0.0014033891856533004,0.0024449825286865234,pendigits
DM,0.05157020681715259,0.008104085922241211,pendigits
DR,0.00023287090205687972,0.004026651382446289,pendigits
\ensuremath{\tt OCV_{DM}},0.05157020681715259,0.26909828186035156,pendigits
IPS,7.545366442478189e-05,0.0011224746704101562,satimage
DM,0.01430328027964746,0.004615306854248047,satimage
DR,5.024332104080085e-07,0.0019614696502685547,satimage
\ensuremath{\tt OCV_{DM}},0.01430328027964746,0.17967581748962402,satimage
IPS,0.0038251810444850996,0.00035858154296875,vehicle
DM,0.0008189027256332958,0.001959085464477539,vehicle
DR,0.00034686265776887965,0.0004572868347167969,vehicle
\ensuremath{\tt OCV_{DM}},0.0008189027256332958,0.07386398315429688,vehicle
IPS,0.0001226078347498834,0.00041675567626953125,yeast
DM,0.00042608172211683413,0.0031685829162597656,yeast
DR,8.532507893876365e-05,0.0006933212280273438,yeast
\ensuremath{\tt OCV_{DM}},0.00042608172211683413,0.10554003715515137,yeast
IPS,0.0010166842244975583,0.0002467632293701172,ecoli
DM,0.007879748328500125,0.0020051002502441406,ecoli
DR,0.002864711513944984,0.00048089027404785156,ecoli
\ensuremath{\tt OCV_{DM}},0.007879748328500125,0.06283140182495117,ecoli
IPS,0.00042604015170007295,0.00023102760314941406,glass
DM,0.002417526428040488,0.001453399658203125,glass
DR,0.0009525727880961236,0.0003540515899658203,glass
\ensuremath{\tt OCV_{DM}},0.0009525727880961236,0.05758476257324219,glass
IPS,5.822090215123261e-05,0.008639812469482422,letter
DM,0.14098874438374018,0.017531394958496094,letter
DR,0.00010688707869714504,0.014083385467529297,letter
\ensuremath{\tt OCV_{DM}},0.14098874438374018,0.6946628093719482,letter
IPS,0.0042713021728163734,0.0017170906066894531,optdigits
DM,0.017396998414831038,0.009099960327148438,optdigits
DR,8.044365919442336e-05,0.0032949447631835938,optdigits
\ensuremath{\tt OCV_{DM}},0.017396998414831038,0.3123478889465332,optdigits
IPS,6.040129303374069e-05,0.0009613037109375,page-blocks
DM,0.0005760246070601116,0.002699136734008789,page-blocks
DR,9.777401173779082e-05,0.0011870861053466797,page-blocks
\ensuremath{\tt OCV_{DM}},0.0005760246070601116,0.11121582984924316,page-blocks
IPS,2.0965370982021903e-05,0.0021371841430664062,pendigits
DM,0.0476366656244584,0.007233858108520508,pendigits
DR,3.4746106894140457e-06,0.0033769607543945312,pendigits
\ensuremath{\tt OCV_{DM}},0.0476366656244584,0.24800658226013184,pendigits
IPS,0.0012788809257769092,0.001432180404663086,satimage
DM,0.012331396997384201,0.005330324172973633,satimage
DR,6.308212117576249e-05,0.0024411678314208984,satimage
\ensuremath{\tt OCV_{DM}},0.012331396997384201,0.1927802562713623,satimage
IPS,0.007567969811576194,0.00029969215393066406,vehicle
DM,0.0024574309743629445,0.0019218921661376953,vehicle
DR,1.1475830230474023e-05,0.0005316734313964844,vehicle
\ensuremath{\tt OCV_{DM}},0.0024574309743629445,0.0761568546295166,vehicle
IPS,0.0006150735504791814,0.0004456043243408203,yeast
DM,0.003760693287719805,0.0029320716857910156,yeast
DR,0.0019053312744561853,0.0006837844848632812,yeast
\ensuremath{\tt OCV_{DM}},0.003760693287719805,0.09606051445007324,yeast
IPS,0.12492686487189295,0.0003032684326171875,ecoli
DM,0.0009585050652195123,0.0023987293243408203,ecoli
DR,0.0006940007932076233,0.000518798828125,ecoli
\ensuremath{\tt OCV_{DM}},0.0009585050652195123,0.07022976875305176,ecoli
IPS,0.046986904832520895,0.00033164024353027344,glass
DM,0.006440607175035391,0.001756906509399414,glass
DR,0.001814173047713066,0.00042629241943359375,glass
\ensuremath{\tt OCV_{DM}},0.046986904832520895,0.07370758056640625,glass
IPS,3.5592012276465835e-06,0.010254144668579102,letter
DM,0.14155199796197293,0.02121567726135254,letter
DR,0.00023648632383335127,0.01493382453918457,letter
\ensuremath{\tt OCV_{DM}},0.14155199796197293,0.744997501373291,letter
IPS,0.0005386737331666176,0.0016448497772216797,optdigits
DM,0.021044471078264942,0.008675098419189453,optdigits
DR,0.0008026039362564378,0.00411677360534668,optdigits
\ensuremath{\tt OCV_{DM}},0.021044471078264942,0.31508708000183105,optdigits
IPS,1.4070279723963128e-07,0.0009217262268066406,page-blocks
DM,0.0011313296734701366,0.0026082992553710938,page-blocks
DR,9.285810462989763e-06,0.00119781494140625,page-blocks
\ensuremath{\tt OCV_{DM}},0.0011313296734701366,0.10673785209655762,page-blocks
IPS,0.0015629922205006698,0.002300262451171875,pendigits
DM,0.045238908530907625,0.008140087127685547,pendigits
DR,1.2608974947154743e-05,0.0037984848022460938,pendigits
\ensuremath{\tt OCV_{DM}},0.045238908530907625,0.26992321014404297,pendigits
IPS,1.0849421286652052e-06,0.0013904571533203125,satimage
DM,0.01604752657413886,0.003973484039306641,satimage
DR,0.00012273818685193052,0.0019326210021972656,satimage
\ensuremath{\tt OCV_{DM}},0.01604752657413886,0.1755838394165039,satimage
IPS,8.76149036799726e-05,0.00038051605224609375,vehicle
DM,0.0010412330151251773,0.002082347869873047,vehicle
DR,0.0029530865457723585,0.0005543231964111328,vehicle
\ensuremath{\tt OCV_{DM}},0.0010412330151251773,0.10050678253173828,vehicle
IPS,0.002259173390376569,0.0016808509826660156,yeast
DM,4.320791923568372e-07,0.0059909820556640625,yeast
DR,0.0013767958619996215,0.0010640621185302734,yeast
\ensuremath{\tt OCV_{DM}},4.320791923568372e-07,0.13247990608215332,yeast
IPS,0.012066590176188685,0.00025343894958496094,ecoli
DM,1.0140835404349529e-06,0.0014705657958984375,ecoli
DR,0.0012627445956865295,0.0003921985626220703,ecoli
\ensuremath{\tt OCV_{DM}},1.0140835404349529e-06,0.059287071228027344,ecoli
IPS,0.00039252952998325425,0.0002741813659667969,glass
DM,0.02232708021619756,0.001844167709350586,glass
DR,0.05080580716453311,0.0004363059997558594,glass
\ensuremath{\tt OCV_{DM}},0.02232708021619756,0.061995744705200195,glass
IPS,1.6142474498663294e-05,0.009023427963256836,letter
DM,0.14438487357494312,0.01784992218017578,letter
DR,0.00016474976704029167,0.012018442153930664,letter
\ensuremath{\tt OCV_{DM}},0.14438487357494312,0.6985807418823242,letter
IPS,0.003113877763000599,0.0014498233795166016,optdigits
DM,0.015042458683248989,0.007106304168701172,optdigits
DR,0.00018085631729438116,0.003263235092163086,optdigits
\ensuremath{\tt OCV_{DM}},0.015042458683248989,0.27585339546203613,optdigits
IPS,0.0005758636635345002,0.001085519790649414,page-blocks
DM,0.0010424332480917537,0.003414154052734375,page-blocks
DR,6.547482188758664e-06,0.0013866424560546875,page-blocks
\ensuremath{\tt OCV_{DM}},0.0010424332480917537,0.12742304801940918,page-blocks
IPS,0.0002670226327841458,0.002237081527709961,pendigits
DM,0.04534237283518191,0.007464885711669922,pendigits
DR,1.1441821886684813e-06,0.003445863723754883,pendigits
\ensuremath{\tt OCV_{DM}},0.04534237283518191,0.25773000717163086,pendigits
IPS,0.00045037211062374166,0.0013458728790283203,satimage
DM,0.014747535197937957,0.004811763763427734,satimage
DR,2.68239081478897e-06,0.002358675003051758,satimage
\ensuremath{\tt OCV_{DM}},0.014747535197937957,0.18380951881408691,satimage
IPS,0.0006587874424957847,0.00039577484130859375,vehicle
DM,0.00713734114701128,0.002160787582397461,vehicle
DR,0.00012443376269010635,0.0005452632904052734,vehicle
\ensuremath{\tt OCV_{DM}},0.00713734114701128,0.08590841293334961,vehicle
IPS,0.0003161688133780866,0.0005035400390625,yeast
DM,0.0009902681409024513,0.003494739532470703,yeast
DR,7.949727047241702e-05,0.0009067058563232422,yeast
\ensuremath{\tt OCV_{DM}},0.0009902681409024513,0.10650515556335449,yeast
IPS,0.009366275639961598,0.00039267539978027344,ecoli
DM,0.01759018696042499,0.001676797866821289,ecoli
DR,0.00923078223898941,0.0003960132598876953,ecoli
\ensuremath{\tt OCV_{DM}},0.01759018696042499,0.06170773506164551,ecoli
IPS,0.0001227470950476365,0.0002357959747314453,glass
DM,0.00042795324173124,0.0018711090087890625,glass
DR,0.0009412515886480768,0.00038695335388183594,glass
\ensuremath{\tt OCV_{DM}},0.0009412515886480768,0.059295654296875,glass
IPS,0.00023704107377929535,0.010117769241333008,letter
DM,0.1547568547163613,0.020471572875976562,letter
DR,0.0005147153079551033,0.012598037719726562,letter
\ensuremath{\tt OCV_{DM}},0.1547568547163613,0.6906003952026367,letter
IPS,0.003364239820589942,0.0016796588897705078,optdigits
DM,0.018886428151974152,0.00804758071899414,optdigits
DR,0.0007580669062274397,0.003088235855102539,optdigits
\ensuremath{\tt OCV_{DM}},0.018886428151974152,0.26575279235839844,optdigits
IPS,1.4650824640030073e-05,0.0012159347534179688,page-blocks
DM,0.0016827531643932591,0.0037689208984375,page-blocks
DR,4.953605239140874e-06,0.0015156269073486328,page-blocks
\ensuremath{\tt OCV_{DM}},0.0016827531643932591,0.1160883903503418,page-blocks
IPS,2.7757298813601465e-05,0.002370119094848633,pendigits
DM,0.04870864642937597,0.008513450622558594,pendigits
DR,1.4271760737838625e-05,0.00457453727722168,pendigits
\ensuremath{\tt OCV_{DM}},0.04870864642937597,0.29561495780944824,pendigits
IPS,0.001838393481566473,0.0011703968048095703,satimage
DM,0.01338769796501561,0.0043833255767822266,satimage
DR,0.00012133561510005238,0.002241373062133789,satimage
\ensuremath{\tt OCV_{DM}},0.01338769796501561,0.19968318939208984,satimage
IPS,0.001148950700853984,0.0003573894500732422,vehicle
DM,0.012228308598927023,0.0019767284393310547,vehicle
DR,0.0012983028843197642,0.0005724430084228516,vehicle
\ensuremath{\tt OCV_{DM}},0.012228308598927023,0.08556795120239258,vehicle
IPS,0.00016549551247435127,0.0005865097045898438,yeast
DM,6.77235367699712e-05,0.003535747528076172,yeast
DR,0.0002746501627781125,0.0007364749908447266,yeast
\ensuremath{\tt OCV_{DM}},6.77235367699712e-05,0.11497354507446289,yeast
IPS,0.0044417465795747275,0.0002944469451904297,ecoli
DM,2.8673054340611825e-05,0.002177715301513672,ecoli
DR,0.003412459739746413,0.0005517005920410156,ecoli
\ensuremath{\tt OCV_{DM}},0.003412459739746413,0.07394599914550781,ecoli
IPS,0.005299556988516237,0.0002918243408203125,glass
DM,0.0027571689909164183,0.0023717880249023438,glass
DR,0.0013702151821004833,0.0005002021789550781,glass
\ensuremath{\tt OCV_{DM}},0.005299556988516237,0.07171463966369629,glass
IPS,0.0010910336889388215,0.011102676391601562,letter
DM,0.1484792510155085,0.020998716354370117,letter
DR,0.0013942198121772308,0.01269841194152832,letter
\ensuremath{\tt OCV_{DM}},0.1484792510155085,0.7211823463439941,letter
IPS,0.002488172255072974,0.0014257431030273438,optdigits
DM,0.014727864513982971,0.007605075836181641,optdigits
DR,6.0125107619094935e-05,0.0031359195709228516,optdigits
\ensuremath{\tt OCV_{DM}},0.014727864513982971,0.29242467880249023,optdigits
IPS,0.0002615521453452087,0.0011265277862548828,page-blocks
DM,0.0007992800798717807,0.0033783912658691406,page-blocks
